category,sign,video_id,video_path,rel_path,n_frames,out_name,status,miss_left_raw,miss_right_raw,miss_left_fixed,miss_right_fixed
Animals,8. Animal,MVI_8576,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Animals/8. Animal/MVI_8576.MOV,Animals/8. Animal/MVI_8576.MOV,87,Animals__8. Animal__MVI_8576.npy,skipped,,,,
Animals,8. Animal,MVI_8577,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Animals/8. Animal/MVI_8577.MOV,Animals/8. Animal/MVI_8577.MOV,92,Animals__8. Animal__MVI_8577.npy,skipped,,,,
Clothes,37. Hat,MVI_3688,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Clothes/37. Hat/MVI_3688.MOV,Clothes/37. Hat/MVI_3688.MOV,69,Clothes__37. Hat__MVI_3688.npy,skipped,,,,
Clothes,37. Hat,MVI_3690,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Clothes/37. Hat/MVI_3690.MOV,Clothes/37. Hat/MVI_3690.MOV,59,Clothes__37. Hat__MVI_3690.npy,skipped,,,,
Clothes,37. Hat,MVI_3691,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Clothes/37. Hat/MVI_3691.MOV,Clothes/37. Hat/MVI_3691.MOV,116,Clothes__37. Hat__MVI_3691.npy,skipped,,,,
Clothes,37. Hat,MVI_3835,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Clothes/37. Hat/MVI_3835.MOV,Clothes/37. Hat/MVI_3835.MOV,70,Clothes__37. Hat__MVI_3835.npy,skipped,,,,
Clothes,37. Hat,MVI_3836,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Clothes/37. Hat/MVI_3836.MOV,Clothes/37. Hat/MVI_3836.MOV,44,Clothes__37. Hat__MVI_3836.npy,skipped,,,,
Clothes,37. Hat,MVI_3837,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Clothes/37. Hat/MVI_3837.MOV,Clothes/37. Hat/MVI_3837.MOV,40,Clothes__37. Hat__MVI_3837.npy,skipped,,,,
Clothes,37. Hat,MVI_3984,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Clothes/37. Hat/MVI_3984.MOV,Clothes/37. Hat/MVI_3984.MOV,57,Clothes__37. Hat__MVI_3984.npy,skipped,,,,
Clothes,37. Hat,MVI_3985,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Clothes/37. Hat/MVI_3985.MOV,Clothes/37. Hat/MVI_3985.MOV,59,Clothes__37. Hat__MVI_3985.npy,skipped,,,,
Clothes,37. Hat,MVI_3986,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Clothes/37. Hat/MVI_3986.MOV,Clothes/37. Hat/MVI_3986.MOV,101,Clothes__37. Hat__MVI_3986.npy,skipped,,,,
Clothes,37. Hat,MVI_4197,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Clothes/37. Hat/MVI_4197.MOV,Clothes/37. Hat/MVI_4197.MOV,52,Clothes__37. Hat__MVI_4197.npy,skipped,,,,
Clothes,37. Hat,MVI_4865,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Clothes/37. Hat/MVI_4865.MOV,Clothes/37. Hat/MVI_4865.MOV,78,Clothes__37. Hat__MVI_4865.npy,skipped,,,,
Clothes,37. Hat,MVI_4866,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Clothes/37. Hat/MVI_4866.MOV,Clothes/37. Hat/MVI_4866.MOV,57,Clothes__37. Hat__MVI_4866.npy,skipped,,,,
Clothes,37. Hat,MVI_4867,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Clothes/37. Hat/MVI_4867.MOV,Clothes/37. Hat/MVI_4867.MOV,67,Clothes__37. Hat__MVI_4867.npy,skipped,,,,
Clothes,37. Hat,MVI_5006,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Clothes/37. Hat/MVI_5006.MOV,Clothes/37. Hat/MVI_5006.MOV,60,Clothes__37. Hat__MVI_5006.npy,skipped,,,,
Clothes,37. Hat,MVI_5007,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Clothes/37. Hat/MVI_5007.MOV,Clothes/37. Hat/MVI_5007.MOV,50,Clothes__37. Hat__MVI_5007.npy,skipped,,,,
Clothes,37. Hat,MVI_5008,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Clothes/37. Hat/MVI_5008.MOV,Clothes/37. Hat/MVI_5008.MOV,50,Clothes__37. Hat__MVI_5008.npy,skipped,,,,
Clothes,37. Hat,MVI_5154,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Clothes/37. Hat/MVI_5154.MOV,Clothes/37. Hat/MVI_5154.MOV,60,Clothes__37. Hat__MVI_5154.npy,skipped,,,,
Clothes,37. Hat,MVI_5155,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Clothes/37. Hat/MVI_5155.MOV,Clothes/37. Hat/MVI_5155.MOV,61,Clothes__37. Hat__MVI_5155.npy,skipped,,,,
Clothes,37. Hat,MVI_5156,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Clothes/37. Hat/MVI_5156.MOV,Clothes/37. Hat/MVI_5156.MOV,51,Clothes__37. Hat__MVI_5156.npy,skipped,,,,
Clothes,37. Hat,MVI_8600,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Clothes/37. Hat/MVI_8600.MOV,Clothes/37. Hat/MVI_8600.MOV,51,Clothes__37. Hat__MVI_8600.npy,skipped,,,,
Clothes,38. Dress,MVI_3693,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Clothes/38. Dress/MVI_3693.MOV,Clothes/38. Dress/MVI_3693.MOV,59,Clothes__38. Dress__MVI_3693.npy,skipped,,,,
Clothes,38. Dress,MVI_3694,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Clothes/38. Dress/MVI_3694.MOV,Clothes/38. Dress/MVI_3694.MOV,64,Clothes__38. Dress__MVI_3694.npy,skipped,,,,
Clothes,38. Dress,MVI_3696,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Clothes/38. Dress/MVI_3696.MOV,Clothes/38. Dress/MVI_3696.MOV,62,Clothes__38. Dress__MVI_3696.npy,skipped,,,,
Clothes,38. Dress,MVI_3838,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Clothes/38. Dress/MVI_3838.MOV,Clothes/38. Dress/MVI_3838.MOV,48,Clothes__38. Dress__MVI_3838.npy,skipped,,,,
Clothes,38. Dress,MVI_3839,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Clothes/38. Dress/MVI_3839.MOV,Clothes/38. Dress/MVI_3839.MOV,55,Clothes__38. Dress__MVI_3839.npy,skipped,,,,
Clothes,38. Dress,MVI_3840,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Clothes/38. Dress/MVI_3840.MOV,Clothes/38. Dress/MVI_3840.MOV,51,Clothes__38. Dress__MVI_3840.npy,skipped,,,,
Clothes,38. Dress,MVI_3987,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Clothes/38. Dress/MVI_3987.MOV,Clothes/38. Dress/MVI_3987.MOV,68,Clothes__38. Dress__MVI_3987.npy,skipped,,,,
Clothes,38. Dress,MVI_3988,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Clothes/38. Dress/MVI_3988.MOV,Clothes/38. Dress/MVI_3988.MOV,88,Clothes__38. Dress__MVI_3988.npy,skipped,,,,
Clothes,38. Dress,MVI_3989,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Clothes/38. Dress/MVI_3989.MOV,Clothes/38. Dress/MVI_3989.MOV,62,Clothes__38. Dress__MVI_3989.npy,skipped,,,,
Clothes,38. Dress,MVI_4198,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Clothes/38. Dress/MVI_4198.MOV,Clothes/38. Dress/MVI_4198.MOV,50,Clothes__38. Dress__MVI_4198.npy,skipped,,,,
Clothes,38. Dress,MVI_4868,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Clothes/38. Dress/MVI_4868.MOV,Clothes/38. Dress/MVI_4868.MOV,55,Clothes__38. Dress__MVI_4868.npy,skipped,,,,
Clothes,38. Dress,MVI_4869,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Clothes/38. Dress/MVI_4869.MOV,Clothes/38. Dress/MVI_4869.MOV,61,Clothes__38. Dress__MVI_4869.npy,skipped,,,,
Clothes,38. Dress,MVI_4870,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Clothes/38. Dress/MVI_4870.MOV,Clothes/38. Dress/MVI_4870.MOV,53,Clothes__38. Dress__MVI_4870.npy,skipped,,,,
Clothes,38. Dress,MVI_5009,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Clothes/38. Dress/MVI_5009.MOV,Clothes/38. Dress/MVI_5009.MOV,49,Clothes__38. Dress__MVI_5009.npy,skipped,,,,
Clothes,38. Dress,MVI_5010,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Clothes/38. Dress/MVI_5010.MOV,Clothes/38. Dress/MVI_5010.MOV,51,Clothes__38. Dress__MVI_5010.npy,skipped,,,,
Clothes,38. Dress,MVI_5011,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Clothes/38. Dress/MVI_5011.MOV,Clothes/38. Dress/MVI_5011.MOV,51,Clothes__38. Dress__MVI_5011.npy,skipped,,,,
Clothes,38. Dress,MVI_5157,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Clothes/38. Dress/MVI_5157.MOV,Clothes/38. Dress/MVI_5157.MOV,66,Clothes__38. Dress__MVI_5157.npy,skipped,,,,
Clothes,38. Dress,MVI_5158,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Clothes/38. Dress/MVI_5158.MOV,Clothes/38. Dress/MVI_5158.MOV,56,Clothes__38. Dress__MVI_5158.npy,skipped,,,,
Clothes,38. Dress,MVI_5159,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Clothes/38. Dress/MVI_5159.MOV,Clothes/38. Dress/MVI_5159.MOV,51,Clothes__38. Dress__MVI_5159.npy,skipped,,,,
Clothes,38. Dress,MVI_8601,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Clothes/38. Dress/MVI_8601.MOV,Clothes/38. Dress/MVI_8601.MOV,54,Clothes__38. Dress__MVI_8601.npy,skipped,,,,
Clothes,39. Suit,MVI_3697,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Clothes/39. Suit/MVI_3697.MOV,Clothes/39. Suit/MVI_3697.MOV,70,Clothes__39. Suit__MVI_3697.npy,skipped,,,,
Clothes,39. Suit,MVI_3698,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Clothes/39. Suit/MVI_3698.MOV,Clothes/39. Suit/MVI_3698.MOV,80,Clothes__39. Suit__MVI_3698.npy,skipped,,,,
Clothes,39. Suit,MVI_3841,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Clothes/39. Suit/MVI_3841.MOV,Clothes/39. Suit/MVI_3841.MOV,81,Clothes__39. Suit__MVI_3841.npy,skipped,,,,
Clothes,39. Suit,MVI_3842,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Clothes/39. Suit/MVI_3842.MOV,Clothes/39. Suit/MVI_3842.MOV,71,Clothes__39. Suit__MVI_3842.npy,skipped,,,,
Clothes,39. Suit,MVI_3843,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Clothes/39. Suit/MVI_3843.MOV,Clothes/39. Suit/MVI_3843.MOV,71,Clothes__39. Suit__MVI_3843.npy,skipped,,,,
Clothes,39. Suit,MVI_3990,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Clothes/39. Suit/MVI_3990.MOV,Clothes/39. Suit/MVI_3990.MOV,81,Clothes__39. Suit__MVI_3990.npy,skipped,,,,
Clothes,39. Suit,MVI_3991,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Clothes/39. Suit/MVI_3991.MOV,Clothes/39. Suit/MVI_3991.MOV,84,Clothes__39. Suit__MVI_3991.npy,skipped,,,,
Clothes,39. Suit,MVI_3992,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Clothes/39. Suit/MVI_3992.MOV,Clothes/39. Suit/MVI_3992.MOV,73,Clothes__39. Suit__MVI_3992.npy,skipped,,,,
Clothes,39. Suit,MVI_4199,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Clothes/39. Suit/MVI_4199.MOV,Clothes/39. Suit/MVI_4199.MOV,62,Clothes__39. Suit__MVI_4199.npy,skipped,,,,
Clothes,39. Suit,MVI_4871,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Clothes/39. Suit/MVI_4871.MOV,Clothes/39. Suit/MVI_4871.MOV,72,Clothes__39. Suit__MVI_4871.npy,skipped,,,,
Clothes,39. Suit,MVI_4872,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Clothes/39. Suit/MVI_4872.MOV,Clothes/39. Suit/MVI_4872.MOV,82,Clothes__39. Suit__MVI_4872.npy,skipped,,,,
Clothes,39. Suit,MVI_4873,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Clothes/39. Suit/MVI_4873.MOV,Clothes/39. Suit/MVI_4873.MOV,81,Clothes__39. Suit__MVI_4873.npy,skipped,,,,
Clothes,39. Suit,MVI_5012,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Clothes/39. Suit/MVI_5012.MOV,Clothes/39. Suit/MVI_5012.MOV,58,Clothes__39. Suit__MVI_5012.npy,skipped,,,,
Clothes,39. Suit,MVI_5013,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Clothes/39. Suit/MVI_5013.MOV,Clothes/39. Suit/MVI_5013.MOV,55,Clothes__39. Suit__MVI_5013.npy,skipped,,,,
Clothes,39. Suit,MVI_5014,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Clothes/39. Suit/MVI_5014.MOV,Clothes/39. Suit/MVI_5014.MOV,53,Clothes__39. Suit__MVI_5014.npy,skipped,,,,
Clothes,39. Suit,MVI_5160,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Clothes/39. Suit/MVI_5160.MOV,Clothes/39. Suit/MVI_5160.MOV,98,Clothes__39. Suit__MVI_5160.npy,skipped,,,,
Clothes,39. Suit,MVI_5161,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Clothes/39. Suit/MVI_5161.MOV,Clothes/39. Suit/MVI_5161.MOV,61,Clothes__39. Suit__MVI_5161.npy,skipped,,,,
Clothes,39. Suit,MVI_5162,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Clothes/39. Suit/MVI_5162.MOV,Clothes/39. Suit/MVI_5162.MOV,60,Clothes__39. Suit__MVI_5162.npy,skipped,,,,
Clothes,39. Suit,MVI_8602,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Clothes/39. Suit/MVI_8602.MOV,Clothes/39. Suit/MVI_8602.MOV,61,Clothes__39. Suit__MVI_8602.npy,skipped,,,,
Clothes,40. Skirt,MVI_3699,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Clothes/40. Skirt/MVI_3699.MOV,Clothes/40. Skirt/MVI_3699.MOV,69,Clothes__40. Skirt__MVI_3699.npy,skipped,,,,
Clothes,40. Skirt,MVI_3700,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Clothes/40. Skirt/MVI_3700.MOV,Clothes/40. Skirt/MVI_3700.MOV,75,Clothes__40. Skirt__MVI_3700.npy,skipped,,,,
Clothes,40. Skirt,MVI_3844,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Clothes/40. Skirt/MVI_3844.MOV,Clothes/40. Skirt/MVI_3844.MOV,60,Clothes__40. Skirt__MVI_3844.npy,skipped,,,,
Clothes,40. Skirt,MVI_3845,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Clothes/40. Skirt/MVI_3845.MOV,Clothes/40. Skirt/MVI_3845.MOV,57,Clothes__40. Skirt__MVI_3845.npy,skipped,,,,
Clothes,40. Skirt,MVI_3846,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Clothes/40. Skirt/MVI_3846.MOV,Clothes/40. Skirt/MVI_3846.MOV,51,Clothes__40. Skirt__MVI_3846.npy,skipped,,,,
Clothes,40. Skirt,MVI_3996,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Clothes/40. Skirt/MVI_3996.MOV,Clothes/40. Skirt/MVI_3996.MOV,60,Clothes__40. Skirt__MVI_3996.npy,skipped,,,,
Clothes,40. Skirt,MVI_3997,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Clothes/40. Skirt/MVI_3997.MOV,Clothes/40. Skirt/MVI_3997.MOV,66,Clothes__40. Skirt__MVI_3997.npy,skipped,,,,
Clothes,40. Skirt,MVI_3998,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Clothes/40. Skirt/MVI_3998.MOV,Clothes/40. Skirt/MVI_3998.MOV,64,Clothes__40. Skirt__MVI_3998.npy,skipped,,,,
Clothes,40. Skirt,MVI_4200,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Clothes/40. Skirt/MVI_4200.MOV,Clothes/40. Skirt/MVI_4200.MOV,45,Clothes__40. Skirt__MVI_4200.npy,skipped,,,,
Clothes,40. Skirt,MVI_4874,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Clothes/40. Skirt/MVI_4874.MOV,Clothes/40. Skirt/MVI_4874.MOV,65,Clothes__40. Skirt__MVI_4874.npy,skipped,,,,
Clothes,40. Skirt,MVI_4875,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Clothes/40. Skirt/MVI_4875.MOV,Clothes/40. Skirt/MVI_4875.MOV,58,Clothes__40. Skirt__MVI_4875.npy,skipped,,,,
Clothes,40. Skirt,MVI_4876,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Clothes/40. Skirt/MVI_4876.MOV,Clothes/40. Skirt/MVI_4876.MOV,61,Clothes__40. Skirt__MVI_4876.npy,skipped,,,,
Clothes,40. Skirt,MVI_5015,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Clothes/40. Skirt/MVI_5015.MOV,Clothes/40. Skirt/MVI_5015.MOV,66,Clothes__40. Skirt__MVI_5015.npy,skipped,,,,
Clothes,40. Skirt,MVI_5016,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Clothes/40. Skirt/MVI_5016.MOV,Clothes/40. Skirt/MVI_5016.MOV,46,Clothes__40. Skirt__MVI_5016.npy,skipped,,,,
Clothes,40. Skirt,MVI_5017,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Clothes/40. Skirt/MVI_5017.MOV,Clothes/40. Skirt/MVI_5017.MOV,48,Clothes__40. Skirt__MVI_5017.npy,skipped,,,,
Clothes,40. Skirt,MVI_5163,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Clothes/40. Skirt/MVI_5163.MOV,Clothes/40. Skirt/MVI_5163.MOV,54,Clothes__40. Skirt__MVI_5163.npy,skipped,,,,
Clothes,40. Skirt,MVI_5164,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Clothes/40. Skirt/MVI_5164.MOV,Clothes/40. Skirt/MVI_5164.MOV,47,Clothes__40. Skirt__MVI_5164.npy,skipped,,,,
Clothes,40. Skirt,MVI_5165,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Clothes/40. Skirt/MVI_5165.MOV,Clothes/40. Skirt/MVI_5165.MOV,51,Clothes__40. Skirt__MVI_5165.npy,skipped,,,,
Clothes,40. Skirt,MVI_8604,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Clothes/40. Skirt/MVI_8604.MOV,Clothes/40. Skirt/MVI_8604.MOV,70,Clothes__40. Skirt__MVI_8604.npy,skipped,,,,
Clothes,41. Shirt,MVI_3701,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Clothes/41. Shirt/MVI_3701.MOV,Clothes/41. Shirt/MVI_3701.MOV,112,Clothes__41. Shirt__MVI_3701.npy,skipped,,,,
Clothes,41. Shirt,MVI_3702,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Clothes/41. Shirt/MVI_3702.MOV,Clothes/41. Shirt/MVI_3702.MOV,83,Clothes__41. Shirt__MVI_3702.npy,skipped,,,,
Clothes,41. Shirt,MVI_3703,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Clothes/41. Shirt/MVI_3703.MOV,Clothes/41. Shirt/MVI_3703.MOV,72,Clothes__41. Shirt__MVI_3703.npy,skipped,,,,
Clothes,41. Shirt,MVI_3847,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Clothes/41. Shirt/MVI_3847.MOV,Clothes/41. Shirt/MVI_3847.MOV,111,Clothes__41. Shirt__MVI_3847.npy,skipped,,,,
Clothes,41. Shirt,MVI_3848,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Clothes/41. Shirt/MVI_3848.MOV,Clothes/41. Shirt/MVI_3848.MOV,115,Clothes__41. Shirt__MVI_3848.npy,skipped,,,,
Clothes,41. Shirt,MVI_3849,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Clothes/41. Shirt/MVI_3849.MOV,Clothes/41. Shirt/MVI_3849.MOV,105,Clothes__41. Shirt__MVI_3849.npy,skipped,,,,
Clothes,41. Shirt,MVI_3999,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Clothes/41. Shirt/MVI_3999.MOV,Clothes/41. Shirt/MVI_3999.MOV,73,Clothes__41. Shirt__MVI_3999.npy,skipped,,,,
Clothes,41. Shirt,MVI_4000,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Clothes/41. Shirt/MVI_4000.MOV,Clothes/41. Shirt/MVI_4000.MOV,65,Clothes__41. Shirt__MVI_4000.npy,skipped,,,,
Clothes,41. Shirt,MVI_4001,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Clothes/41. Shirt/MVI_4001.MOV,Clothes/41. Shirt/MVI_4001.MOV,71,Clothes__41. Shirt__MVI_4001.npy,skipped,,,,
Clothes,41. Shirt,MVI_4201,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Clothes/41. Shirt/MVI_4201.MOV,Clothes/41. Shirt/MVI_4201.MOV,69,Clothes__41. Shirt__MVI_4201.npy,skipped,,,,
Clothes,41. Shirt,MVI_4877,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Clothes/41. Shirt/MVI_4877.MOV,Clothes/41. Shirt/MVI_4877.MOV,89,Clothes__41. Shirt__MVI_4877.npy,skipped,,,,
Clothes,41. Shirt,MVI_4879,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Clothes/41. Shirt/MVI_4879.MOV,Clothes/41. Shirt/MVI_4879.MOV,77,Clothes__41. Shirt__MVI_4879.npy,skipped,,,,
Clothes,41. Shirt,MVI_4880,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Clothes/41. Shirt/MVI_4880.MOV,Clothes/41. Shirt/MVI_4880.MOV,73,Clothes__41. Shirt__MVI_4880.npy,skipped,,,,
Clothes,41. Shirt,MVI_5018,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Clothes/41. Shirt/MVI_5018.MOV,Clothes/41. Shirt/MVI_5018.MOV,71,Clothes__41. Shirt__MVI_5018.npy,skipped,,,,
Clothes,41. Shirt,MVI_5019,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Clothes/41. Shirt/MVI_5019.MOV,Clothes/41. Shirt/MVI_5019.MOV,64,Clothes__41. Shirt__MVI_5019.npy,skipped,,,,
Clothes,41. Shirt,MVI_5020,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Clothes/41. Shirt/MVI_5020.MOV,Clothes/41. Shirt/MVI_5020.MOV,70,Clothes__41. Shirt__MVI_5020.npy,skipped,,,,
Clothes,41. Shirt,MVI_5166,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Clothes/41. Shirt/MVI_5166.MOV,Clothes/41. Shirt/MVI_5166.MOV,71,Clothes__41. Shirt__MVI_5166.npy,skipped,,,,
Clothes,41. Shirt,MVI_5167,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Clothes/41. Shirt/MVI_5167.MOV,Clothes/41. Shirt/MVI_5167.MOV,70,Clothes__41. Shirt__MVI_5167.npy,skipped,,,,
Clothes,41. Shirt,MVI_5168,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Clothes/41. Shirt/MVI_5168.MOV,Clothes/41. Shirt/MVI_5168.MOV,75,Clothes__41. Shirt__MVI_5168.npy,skipped,,,,
Clothes,41. Shirt,MVI_8605,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Clothes/41. Shirt/MVI_8605.MOV,Clothes/41. Shirt/MVI_8605.MOV,86,Clothes__41. Shirt__MVI_8605.npy,skipped,,,,
Clothes,42. T-Shirt,MVI_3704,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Clothes/42. T-Shirt/MVI_3704.MOV,Clothes/42. T-Shirt/MVI_3704.MOV,84,Clothes__42. T-Shirt__MVI_3704.npy,skipped,,,,
Clothes,42. T-Shirt,MVI_3705,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Clothes/42. T-Shirt/MVI_3705.MOV,Clothes/42. T-Shirt/MVI_3705.MOV,70,Clothes__42. T-Shirt__MVI_3705.npy,skipped,,,,
Clothes,42. T-Shirt,MVI_3706,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Clothes/42. T-Shirt/MVI_3706.MOV,Clothes/42. T-Shirt/MVI_3706.MOV,74,Clothes__42. T-Shirt__MVI_3706.npy,skipped,,,,
Clothes,42. T-Shirt,MVI_3850,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Clothes/42. T-Shirt/MVI_3850.MOV,Clothes/42. T-Shirt/MVI_3850.MOV,106,Clothes__42. T-Shirt__MVI_3850.npy,skipped,,,,
Clothes,42. T-Shirt,MVI_3851,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Clothes/42. T-Shirt/MVI_3851.MOV,Clothes/42. T-Shirt/MVI_3851.MOV,88,Clothes__42. T-Shirt__MVI_3851.npy,skipped,,,,
Clothes,42. T-Shirt,MVI_3852,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Clothes/42. T-Shirt/MVI_3852.MOV,Clothes/42. T-Shirt/MVI_3852.MOV,92,Clothes__42. T-Shirt__MVI_3852.npy,skipped,,,,
Clothes,42. T-Shirt,MVI_4002,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Clothes/42. T-Shirt/MVI_4002.MOV,Clothes/42. T-Shirt/MVI_4002.MOV,92,Clothes__42. T-Shirt__MVI_4002.npy,skipped,,,,
Clothes,42. T-Shirt,MVI_4003,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Clothes/42. T-Shirt/MVI_4003.MOV,Clothes/42. T-Shirt/MVI_4003.MOV,85,Clothes__42. T-Shirt__MVI_4003.npy,skipped,,,,
Clothes,42. T-Shirt,MVI_4004,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Clothes/42. T-Shirt/MVI_4004.MOV,Clothes/42. T-Shirt/MVI_4004.MOV,81,Clothes__42. T-Shirt__MVI_4004.npy,skipped,,,,
Clothes,42. T-Shirt,MVI_4202,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Clothes/42. T-Shirt/MVI_4202.MOV,Clothes/42. T-Shirt/MVI_4202.MOV,61,Clothes__42. T-Shirt__MVI_4202.npy,skipped,,,,
Clothes,42. T-Shirt,MVI_4881,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Clothes/42. T-Shirt/MVI_4881.MOV,Clothes/42. T-Shirt/MVI_4881.MOV,77,Clothes__42. T-Shirt__MVI_4881.npy,skipped,,,,
